Player,Cmp,PassAtt,PassYds,PassTD,PassInt,Sk,YdsLost,PassLng,Rate,RushAtt,RushYds,RushTD,RushLng,Tgt,Rec,RecYds,RecTD,RecLng,Fmb,FL,FirstDPass,FirstDPassPer,IAY,IAYPerPA,CAY,CAYPerCmp,CAYPerPA,PassYAC,YACPerCmp,PassDrops,DropPer,BadThrow,BadPer,Bltz,Hrry,Hits,Prss,PrssPer,Scrm,YdsPerScr,FirstDRush,RushYBC,YBCPerAtt,RushYAC,YACPerAtt,RushBrkTkl,AttPerBr,FirstDRec,RecYBC,YBCPerR,RecYAC,YACPerR,ADOT,RecBrkTkl,RecPerBr,RecDrop,DropPerRec,RecInt,Rat
John Brown,0.058823529411764705,0.058823529411764705,1.6470588235294117,0.058823529411764705,0,0,0,1.6470588235294117,158.3,0.058823529411764705,0.17647058823529413,0,0.17647058823529413,6.352941176470588,3.588235294117647,53.76470588235294,0.35294117647058826,23.647058823529413,0,0,1,100,21,21,21,21,21,7,7,0,0,0,0,0,0,0,0,0,0,NA,0,3,3,0,0,0,NA,3,38.11764705882353,10.513333333333334,15.647058823529411,5.213333333333333,14.511764705882353,0.11764705882352941,7,0.4117647058823529,7.923529411764706,0.058823529411764705,88.84705882352941
John Ross,0,0,0,0,0,0,0,0,NA,0.29411764705882354,0.23529411764705882,0,0.17647058823529413,5.470588235294118,2.3529411764705883,33.35294117647059,0.35294117647058826,19.11764705882353,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.5,1,0.75,0,NA,2.3076923076923075,24.294117647058822,8.625,9.058823529411764,3.525,15.258823529411766,0.23529411764705882,2.1666666666666665,0.7647058823529411,13.023529411764706,0.4117647058823529,64.01764705882353
Jonnu Smith,0,0,0,0,0,0,0,0,NA,0.23529411764705882,4.411764705882353,0.058823529411764705,4.411764705882353,4.176470588235294,2.823529411764706,28.176470588235293,0.29411764705882354,14.294117647058824,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,16.75,16.75,0.25,1,1.7272727272727273,14.8125,4.886666666666667,15.125,4.54,5.6625,0.3125,2.875,0.25,6.3125,0.125,83.43125
Jordan Akins,0,0,0,0,0,0,0,0,NA,0,0,0,0,2.823529411764706,1.9411764705882353,24.529411764705884,0.17647058823529413,15.294117647058824,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6666666666666667,10.882352941176471,4.79375,13.647058823529411,7.39375,4.682352941176471,0.23529411764705882,1.3333333333333333,0.17647058823529413,3.5294117647058822,0,94.9235294117647
Jordan Howard,0,0,0,0,0,0,0,0,NA,12.588235294117647,46.588235294117645,0.5882352941176471,12.529411764705882,1.1176470588235294,0.8823529411764706,6.117647058823529,0,4.176470588235294,0.17647058823529413,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,22.529411764705884,1.388235294117647,24.058823529411764,1.6764705882352942,0.5882352941176471,12.285714285714286,0.2222222222222222,0.4,-0.34444444444444444,10,7.233333333333333,0.14,0.2,1,0,0,0,81.77
Jordan Reed,0,0,0,0,0,0,0,0,NA,0,0,0,0,6,3.7058823529411766,34.11764705882353,0.23529411764705882,14.176470588235293,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1333333333333333,20.705882352941178,6.7125,13.411764705882353,3.225,7.841176470588236,0.17647058823529413,3.75,0.17647058823529413,2.6470588235294117,0.11764705882352941,77.03529411764706
Jordan Thomas,0,0,0,0,0,0,0,0,NA,0,0,0,0,1.8823529411764706,1.2941176470588236,13.294117647058824,0.29411764705882354,9.529411764705882,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4444444444444444,6.882352941176471,5.3307692307692305,6.411764705882353,4.923076923076923,5.529411764705882,0.11764705882352941,2,0.058823529411764705,2.9411764705882355,0,88.68823529411765
Jordan Wilkins,0,0,0,0,0,0,0,0,NA,5.117647058823529,32,0.11764705882352941,15.647058823529411,1.3529411764705883,1.1176470588235294,6.823529411764706,0,5,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8461538461538463,17.1875,4.9875,16.8125,3.3,0.1875,8.666666666666666,0.3,-1.5384615384615385,-0.5833333333333333,10.461538461538462,6.6,-0.2846153846153846,0.07692307692307693,2,0,0,0,83.79230769230769
Josh Adams,0,0,0,0,0,0,0,0,NA,7.117647058823529,33.294117647058826,0.23529411764705882,13.1875,1.1764705882352942,0.7647058823529411,5.117647058823529,0,3.25,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.230769230769231,14.352941176470589,1.7529411764705882,18.941176470588236,2.3588235294117648,0.5882352941176471,6.3,0.625,-0.25,-0.4166666666666667,11.125,6.716666666666667,-0.35,0,NA,0.125,12.5,0,71.4375
Josh Allen,21.058823529411764,32.294117647058826,239.11764705882354,1.7647058823529411,0.7647058823529411,2.6470588235294117,16.11764705882353,37,93.88235294117646,7.294117647058823,36.76470588235294,0.5294117647058824,8.923076923076923,0,0,0,0,0,0.8235294117647058,0.4117647058823529,11.941176470588236,34.05294117647059,279.2352941176471,8.888235294117647,143.64705882352942,7.047058823529412,4.458823529411765,95.47058823529412,4.382352941176471,1.8235294117647058,6.011764705882353,4.823529411764706,16.41764705882353,12.647058823529411,3.6470588235294117,3.176470588235294,9.470588235294118,25.523529411764706,3.3529411764705883,7.7625,2.4705882352941178,20.58823529411765,2.6705882352941175,16.176470588235293,1.911764705882353,0.29411764705882354,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Gordon,0,0.058823529411764705,0,0,0.058823529411764705,0,0,0,0,0,0,0,0,4.9411764705882355,3,52.11764705882353,0.29411764705882354,26.764705882352942,0,0,0,0,33,33,0,NA,0,0,NA,0,0,0,0,0,0,1,1,100,0,NA,NA,NA,NA,NA,NA,NA,NA,2.3333333333333335,35.11764705882353,13.747058823529413,17,4.91764705882353,15.047058823529412,0.47058823529411764,2.8,0.11764705882352941,1.4705882352941178,0.058823529411764705,104.34117647058824
Josh Hill,0,0,0,0,0,0,0,0,NA,0,0,0,0,2,1.411764705882353,15.470588235294118,0.11764705882352941,10.352941176470589,0.058823529411764705,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,3.411764705882353,1.3333333333333333,12.058823529411764,8.753333333333334,4.105882352941176,0.29411764705882354,1.4,0.058823529411764705,1.4705882352941178,0,87.92941176470589
Josh Jacobs,0,0,0,0,0,0,0,0,NA,17.705882352941178,76.29411764705883,0.5882352941176471,19.058823529411764,2.411764705882353,1.5294117647058822,12.235294117647058,0,7.764705882352941,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.666666666666667,35.94117647058823,2.0058823529411764,40.35294117647059,2.317647058823529,1.3529411764705883,11.89,0.5384615384615384,0.5333333333333333,0.6545454545454545,13.333333333333334,8.227272727272727,0.7533333333333333,0.26666666666666666,2.1666666666666665,0.3333333333333333,13.553333333333333,0,75.95333333333333
Josh Reynolds,0,0,0,0,0,0,0,0,NA,0.17647058823529413,0.5882352941176471,0,0.5882352941176471,3.7058823529411766,2.1176470588235294,29.705882352941178,0.11764705882352941,14.588235294117647,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,0,NA,2.5454545454545454,19.764705882352942,8.607692307692307,9.941176470588236,5.223076923076923,11.864705882352942,0.17647058823529413,3.75,0.17647058823529413,9.558823529411764,0.11764705882352941,78.57058823529412
Josh Rosen,14.176470588235293,25.647058823529413,143.76470588235293,0.5882352941176471,1.0588235294117647,3.2941176470588234,22.235294117647058,30.058823529411764,57.76470588235294,1.2941176470588236,6.294117647058823,0,1.2,0,0,0,0,0,0.5882352941176471,0.29411764705882354,7.1875,23.08125,213.23529411764707,8.311764705882354,76.47058823529412,5.4941176470588236,2.876470588235294,67.29411764705883,4.694117647058824,1.6470588235294117,7.235294117647059,5.0588235294117645,18.488235294117647,6.588235294117647,2.588235294117647,2.9411764705882355,8.823529411764707,31.658823529411766,0.8235294117647058,8.514285714285714,0.5454545454545454,7.363636363636363,3.5727272727272728,2.3636363636363638,1.1636363636363636,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JuJu Smith-Schuster,0,0,0,0,0,0,0,0,NA,0,0,0,0,8.470588235294118,6,70.52941176470588,0.29411764705882354,25.3125,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.875,41.64705882352941,7.070588235294117,28.88235294117647,4.5588235294117645,8.729411764705883,0.23529411764705882,7.166666666666667,0.23529411764705882,3.5941176470588236,0.29411764705882354,88.28823529411764
Julian Edelman,0.17647058823529413,0.17647058823529413,2.588235294117647,0,0,0,0,1.6470588235294117,105.2,0.5882352941176471,5,0,3.3125,9.352941176470589,6.588235294117647,68.94117647058823,0.47058823529411764,20.9375,0.11764705882352941,0.058823529411764705,1,50,-1,-0.5,-1,-0.5,-0.5,23,13,0,0,0,0,0.5,0,0,0,0,0,NA,0.8333333333333334,13,6.2,1.1666666666666667,0.8333333333333334,0,NA,3.3529411764705883,45.8235294117647,6.758823529411765,23.11764705882353,3.4941176470588236,8.241176470588234,0.29411764705882354,6.6,0.7058823529411765,7.088235294117647,0.11764705882352941,100.01764705882353
Julio Jones,0,0,0,0,0,0,0,0,NA,0.058823529411764705,0.058823529411764705,0,0.058823529411764705,9.294117647058824,6.235294117647059,97.11764705882354,0.5294117647058824,33.470588235294116,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,NA,4.470588235294118,65.29411764705883,10.258823529411764,31.823529411764707,5.3764705882352946,12.911764705882353,0.47058823529411764,5.75,0.35294117647058826,4.1235294117647054,0.29411764705882354,103.49411764705883
Justice Hill,0,0,0,0,0,0,0,0,NA,3.235294117647059,13.882352941176471,0.11764705882352941,8.117647058823529,1,0.6470588235294118,4.764705882352941,0,3.764705882352941,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,9.357142857142858,2.564285714285714,7.5,1.75,0.2857142857142857,6.15,1,-2,-1.65,11,8.7875,-0.24444444444444444,0,NA,0,0,0,79.17777777777778
Justin Hardy,0,0,0,0,0,0,0,0,NA,0,0,0,0,2.235294117647059,1.588235294117647,15,0.11764705882352941,10.470588235294118,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,8.235294117647058,4.5,6.764705882352941,4.5285714285714285,7.370588235294117,0.058823529411764705,3,0.11764705882352941,7.352941176470588,0.058823529411764705,85.27058823529411
Justin Jackson,0,0,0,0,0,0,0,0,NA,5.352941176470588,26.764705882352942,0,13.647058823529411,1.7647058823529411,1.4705882352941178,9.588235294117647,0,6.9411764705882355,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,14.882352941176471,2.8,11.882352941176471,2.0470588235294116,0.47058823529411764,7.45,0.625,-5.454545454545454,-2.4727272727272727,20.272727272727273,10.536363636363637,-1.8909090909090909,0.36363636363636365,3.75,0.09090909090909091,1.518181818181818,0,87.75454545454545
Kaden Smith,0,0,0,0,0,0,0,0,NA,0,0,0,0,3.5294117647058822,2.7058823529411766,20.647058823529413,0.17647058823529413,11,0.17647058823529413,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7272727272727273,11.117647058823529,2.411764705882353,9.529411764705882,4.08235294117647,3.041176470588235,0.11764705882352941,3.5,0.058823529411764705,1.1764705882352942,0,90.16470588235295
Kalen Ballage,0,0,0,0,0,0,0,0,NA,6.235294117647059,16.470588235294116,0.17647058823529413,5.647058823529412,2.176470588235294,1.4705882352941178,6.705882352941177,0,5.176470588235294,0.058823529411764705,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,9.285714285714286,1.2285714285714286,10.714285714285714,1.5928571428571427,0.21428571428571427,5.25,0.7142857142857143,-2,-0.2833333333333333,10.76923076923077,6.35,0.8307692307692308,0.23076923076923078,3.6666666666666665,0.3076923076923077,11.623076923076923,0.07692307692307693,72.54615384615384
Kareem Hunt,0,0,0,0,0,0,0,0,NA,12.058823529411764,53.35294117647059,0.17647058823529413,15.529411764705882,3.8823529411764706,2.9411764705882355,29.352941176470587,0.35294117647058826,17.823529411764707,0.058823529411764705,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,27.058823529411764,2.1294117647058823,26.294117647058822,2.211764705882353,1.1764705882352942,8.690909090909091,1.625,0.5882352941176471,6.938893903907228e-18,28.764705882352942,11.53125,1.2941176470588236,0.5882352941176471,3,0.17647058823529413,5.064705882352941,0,103.77058823529411
Keelan Cole,0,0,0,0,0,0,0,0,NA,0,0,0,0,4.529411764705882,2.7058823529411766,34.529411764705884,0.058823529411764705,16.823529411764707,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3636363636363638,25.764705882352942,9.513333333333334,8.764705882352942,2.533333333333333,10.01764705882353,0.058823529411764705,6,0.23529411764705882,3.9176470588235293,0.17647058823529413,74.2
Keenan Allen,0,0,0,0,0,0,0,0,NA,0.47058823529411764,4.352941176470588,0,3.1176470588235294,9.705882352941176,6.235294117647059,75.05882352941177,0.35294117647058826,25.941176470588236,0.23529411764705882,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14.5,5.2,4,2.125,0.5,2.5,3.764705882352941,46.8235294117647,7.58235294117647,28.235294117647058,4.958823529411765,8.405882352941177,0.17647058823529413,5.75,0.17647058823529413,1.5705882352941176,0.47058823529411764,85.54117647058824
KeeSean Johnson,0,0,0,0,0,0,0,0,NA,0.058823529411764705,0.17647058823529413,0,0.17647058823529413,3.7058823529411766,2,20.352941176470587,0.058823529411764705,13.411764705882353,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,0,0,NA,1.5454545454545454,14.882352941176471,8.24375,5.470588235294118,2.73125,9.035294117647059,0,NA,0.23529411764705882,5.1117647058823525,0.058823529411764705,76.39411764705882
Keith Smith,0,0,0,0,0,0,0,0,NA,0.4117647058823529,0.6470588235294118,0,0.6470588235294118,1.1176470588235294,0.8235294117647058,4.470588235294118,0,2.6470588235294117,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.42857142857142855,0.42857142857142855,1.1428571428571428,1.1428571428571428,0,NA,1,1.6666666666666667,1.12,4.666666666666667,3.05,1.3083333333333333,0,NA,0.16666666666666666,6.941666666666666,0,74.475
Keke Coutee,0,0,0,0,0,0,0,0,NA,0.17647058823529413,0,0,0.29411764705882354,5.294117647058823,3.823529411764706,42.23529411764706,0.23529411764705882,18,0.29411764705882354,0.23529411764705882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.5,0,0,0,NA,2.4285714285714284,18.823529411764707,4.458823529411765,23.41176470588235,5.605882352941177,6.711764705882353,0.29411764705882354,3.625,0.23529411764705882,2.9058823529411764,0.11764705882352941,92.47647058823529
Kendrick Bourne,0,0,0,0,0,0,0,0,NA,0,0,0,0,4.529411764705882,2.823529411764706,30.11764705882353,0.29411764705882354,13.352941176470589,0.058823529411764705,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2142857142857144,21.235294117647058,6.66875,8.882352941176471,3.23125,7.5058823529411764,0.17647058823529413,3,0.4117647058823529,6.052941176470588,0.11764705882352941,86.72941176470589
Kenny Golladay,0,0,0,0,0,0,0,0,NA,0,0,0,0,6.764705882352941,4.352941176470588,79,0.47058823529411764,30.764705882352942,0.11764705882352941,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7058823529411766,62.1764705882353,15.064705882352941,16.823529411764707,3.9647058823529413,15.358823529411765,0.058823529411764705,1,0.23529411764705882,2.6588235294117646,0.11764705882352941,107.81176470588235
Kenny Stills,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.058823529411764705,0,0,0,0.17647058823529413,118.7,0,0,0,0,4,2.1176470588235294,27.352941176470587,0.29411764705882354,17.9375,0,0,1,100,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1.5714285714285714,20.941176470588236,9.35625,6.411764705882353,2.625,13.547058823529412,0,NA,0.29411764705882354,9.705882352941176,0.17647058823529413,74.50588235294119
Kenyan Drake,0,0,0,0,0,0,0,0,NA,14,57.11764705882353,0.6470588235294118,16.941176470588236,3.0588235294117645,2.5294117647058822,17.88235294117647,0.058823529411764705,12.117647058823529,0.11764705882352941,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.294117647058823,32.1764705882353,2.2058823529411766,24.941176470588236,1.7941176470588236,1.0588235294117647,10.518181818181818,0.8125,-6.125,-1.775,25.125,11.24375,-1.25,0.125,3.5,0,0,0,92.51875
Kerryon Johnson,0,0,0,0,0,0,0,0,NA,7.235294117647059,27,0.11764705882352941,7.352941176470588,2.2941176470588234,1.6470588235294117,15.176470588235293,0.11764705882352941,9.823529411764707,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6363636363636365,16.933333333333334,1.94,13.666666666666666,1.44,0.4,11.5,1.25,-2,-1.2857142857142858,19.2,9.814285714285715,0.07333333333333338,0.2,3.5,0.06666666666666667,2.2199999999999998,0,91.8
KhaDarel Hodge,0,0,0,0,0,0,0,0,NA,0,0,0,0,1.7647058823529411,1,16.058823529411764,0,12.058823529411764,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6666666666666667,14.176470588235293,13.909090909090908,1.8823529411764706,1.7,14.4,0,NA,0.058823529411764705,2.9411764705882355,0.11764705882352941,70.45294117647059
Kirk Cousins,24.58823529411765,35.470588235294116,263,2,0.5294117647058824,2.3529411764705883,14.705882352941176,34.529411764705884,105.4764705882353,2.235294117647059,7.882352941176471,0.058823529411764705,3.909090909090909,0,0,0,0,0,0.8823529411764706,0.47058823529411764,13.588235294117647,36.423529411764704,265.88235294117646,7.5588235294117645,142.52941176470588,5.958823529411765,4.176470588235294,120.47058823529412,5.047058823529412,1.2941176470588236,3.7176470588235295,4.176470588235294,12.652941176470588,11,5,4.411764705882353,11.764705882352942,30.811764705882354,0.9411764705882353,6.866666666666667,1.0666666666666667,7.4,2.6333333333333333,1.5333333333333334,0.5133333333333333,0.06666666666666667,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Allen,19.235294117647058,30.823529411764707,214.1764705882353,1.1764705882352942,0.7647058823529411,2.8823529411764706,23.764705882352942,36.35294117647059,89.59411764705882,2.176470588235294,6.9411764705882355,0.23529411764705882,5.4,0,0,0,0,0,0.7058823529411765,0.4117647058823529,11.470588235294118,35.141176470588235,250.47058823529412,7.864705882352942,112.05882352941177,5.8882352941176475,3.8411764705882354,102.11764705882354,5.288235294117647,1.6470588235294117,5.1,4.882352941176471,14.494117647058824,9.176470588235293,3.235294117647059,2,8.117647058823529,20.811764705882354,1.1764705882352942,6.027272727272727,0.8461538461538461,6.153846153846154,2.776923076923077,2.923076923076923,0.9923076923076923,0.23076923076923078,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Juszczyk,0,0,0,0,0,0,0,0,NA,0.9411764705882353,3.0588235294117645,0.11764705882352941,2.2941176470588234,2.4705882352941178,1.7647058823529411,17.58823529411765,0.17647058823529413,12.588235294117647,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.111111111111111,1.0333333333333332,2.6666666666666665,1.6444444444444444,0,NA,1.0714285714285714,5.9411764705882355,4.08125,11.647058823529411,7.01875,4.070588235294117,0,NA,0.17647058823529413,6.370588235294117,0.058823529411764705,85.69411764705882
Kyle Rudolph,0,0,0,0,0,0,0,0,NA,0,0,0,0,4.411764705882353,3.6470588235294117,38.294117647058826,0.17647058823529413,16.470588235294116,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,21.11764705882353,5.18125,17.176470588235293,5.18125,5.952941176470588,0.17647058823529413,3.5,0,0,0.058823529411764705,96.34705882352941
Kyler Murray,23.11764705882353,35,235.41176470588235,1.1176470588235294,0.8823529411764706,2.6470588235294117,17.41176470588235,38.11764705882353,87.17058823529412,6.882352941176471,42.294117647058826,0.29411764705882354,18.235294117647058,0,0,0,0,0,0.4117647058823529,0.11764705882352941,11.588235294117647,31.95294117647059,252.11764705882354,6.988235294117647,122,5.205882352941177,3.411764705882353,113.41176470588235,5.094117647058823,1.1176470588235294,3.411764705882353,5.705882352941177,16.758823529411764,10.176470588235293,3.411764705882353,1.5294117647058822,7.588235294117647,18.647058823529413,2.8823529411764706,8.346666666666666,2.235294117647059,36.23529411764706,5.188235294117647,6.0588235294117645,0.8411764705882353,0.35294117647058826,7.166666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamar Jackson,14.235294117647058,22.529411764705884,166.47058823529412,1.5294117647058822,0.5294117647058824,1.8235294117647058,8.882352941176471,32.35294117647059,96.08125,12,77.11764705882354,0.5294117647058824,21.642857142857142,0.058823529411764705,0,0,0,0,0.8823529411764706,0.29411764705882354,9.4375,35.3,212,8.54375,107.375,7.2375,4.65625,69.5,4.375,1.0625,4.73125,4.5,17.01875,7.375,2.875,1.625,6.4375,21.03125,3.3125,9.406666666666666,4.875,61.8125,4.9375,20.125,1.9124999999999999,0.25,18,NA,0,NA,0,NA,-1,0,NA,0,0,0,39.6
Lance Kendricks,0,0,0,0,0,0,0,0,NA,0,0,0,0,1.8823529411764706,1.2941176470588236,12.941176470588236,0.058823529411764705,9.352941176470589,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3333333333333333,5.9411764705882355,5.025,7,5.041666666666667,7.105882352941176,0,NA,0.17647058823529413,14.705882352941176,0,79.93529411764706
Laquon Treadwell,0,0,0,0,0,0,0,0,NA,0,0,0,0,2.7058823529411766,1.7647058823529411,15.294117647058824,0.11764705882352941,8.352941176470589,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,10.411764705882353,5.8307692307692305,4.882352941176471,2.5153846153846153,5.964705882352941,0.11764705882352941,1.5,0.29411764705882354,13.094117647058823,0,78.40588235294118
Larry Fitzgerald,0,0,0,0,0,0,0,0,NA,0,0,0,0,6.117647058823529,3.8823529411764706,39.11764705882353,0.23529411764705882,17.41176470588235,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,23.41176470588235,5.864705882352941,15.705882352941176,3.8411764705882354,7.770588235294118,0,NA,0.11764705882352941,1.4294117647058824,0.11764705882352941,82.71176470588236
Latavius Murray,0,0,0,0,0,0,0,0,NA,8.117647058823529,30.58823529411765,0.23529411764705882,10.941176470588236,1.4705882352941178,1.2352941176470589,7.764705882352941,0.058823529411764705,5.647058823529412,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5625,16.470588235294116,1.8470588235294116,14.117647058823529,1.6235294117647059,0.29411764705882354,11,0.5833333333333334,-0.25,-0.36363636363636365,11.25,7.090909090909091,-0.43333333333333335,0.16666666666666666,1.5,0.16666666666666666,11.108333333333333,0,88.19166666666666
Le'Veon Bell,0,0,0,0,0,0,0,0,NA,11.058823529411764,39,0.17647058823529413,10.411764705882353,3.3529411764705883,2.588235294117647,20.176470588235293,0.058823529411764705,11.588235294117647,0.058823529411764705,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3333333333333335,14.823529411764707,1.5529411764705883,24.176470588235293,2.1882352941176473,1.1764705882352942,8.077777777777778,1.2,2.4705882352941178,0.6941176470588235,17.705882352941178,6.894117647058824,1.1705882352941177,0.17647058823529413,3.6666666666666665,0.17647058823529413,4.311764705882353,0,90.34705882352941
Leonard Fournette,0,0,0,0,0,0,0,0,NA,15.588235294117647,65.29411764705883,0.5294117647058824,21.235294117647058,5.235294117647059,3.6470588235294117,27.705882352941178,0,14,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.411764705882353,26.470588235294116,1.576470588235294,38.8235294117647,2.2823529411764705,0.7647058823529411,12.82857142857143,1.2941176470588236,-1.8235294117647058,-0.7470588235294118,29.529411764705884,9.223529411764705,0.1411764705882353,0.4117647058823529,3.2,0.6470588235294118,13.529411764705882,0.058823529411764705,78.19411764705882
